"Enzyme","Sample","nmol_per_ml","SampleID","wet.wt","dry.wt","perc.moist","perc.dry","enz.raw","enz.wt","volume","activity"
"phos","QR69","2.21564760026298","QR69",4.15,3.504561404,"0.5","0.5",0.2175,"0.10875",125,2546.72137961262
"phos","QR76","2.92215714982918","QR76",4.38,4.811488673,"0.416666667","0.583333333",0.214,"0.124833333",125,2926.05856905741
"phos","QR17","5.25921545436625","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,Inf
"bglu","QR69","2.40005243151134","QR69",4.15,3.504561404,"0.5","0.5",0.2175,"0.10875",125,2758.68095576016
"bglu","QR76","3.82414068745004","QR76",4.38,4.811488673,"0.416666667","0.583333333",0.214,"0.124833333",125,3829.246359474
"bglu","QR17","4.87902668325729","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,Inf
"lap","QR69","0.0519630484988453","QR69",4.15,3.504561404,"0.5","0.5",0.2175,"0.10875",125,59.7276419526957
"lap","QR76","-0.111504793664027","QR76",4.38,4.811488673,"0.416666667","0.583333333",0.214,"0.124833333",125,-111.653665515791
"lap","QR17","-0.0542902542372881","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,-Inf
"nag","QR69","0.972395833333333","QR69",4.15,3.504561404,"0.5","0.5",0.2175,"0.10875",125,1117.69636015326
"nag","QR76","1.1460488208523","QR76",4.38,4.811488673,"0.416666667","0.583333333",0.214,"0.124833333",125,1147.57892915138
"nag","QR17","-0.562904967602592","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,-Inf
"bxyl","QR69","0.0637001477104874","QR69",4.15,3.504561404,"0.5","0.5",0.2175,"0.10875",125,73.2185605867671
"bxyl","QR76","0.167910447761194","QR76",4.38,4.811488673,"0.416666667","0.583333333",0.214,"0.124833333",125,168.134627713171
"bxyl","QR17","0.200043252595156","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,Inf
"bcell","QR69","0.443994889267462","QR69",4.15,3.504561404,"0.5","0.5",0.2175,"0.10875",125,510.338953180991
"bcell","QR76","0.383380884450785","QR76",4.38,4.811488673,"0.416666667","0.583333333",0.214,"0.124833333",125,383.892742464452
"bcell","QR17","1.07421875","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,Inf
"phos","CO34","4.70295439948619","CO34",4.15,4.812832168,"0.25","0.75",0.2916,"0.2187",125,2688.01691785905
"phos","QR25","6.15090296908479","QR25",4.01,3.668571429,"0","1",0.1525,"0.1525",125,5041.72374515147
"phos","AS147","6.19644153957879","AS147",4.45,3.592176656,"0.125","0.875",0.2517,"0.2202375",125,3516.90875735217
"bglu","CO34","9.12172119068671","CO34",4.15,4.812832168,"0.25","0.75",0.2916,"0.2187",125,5213.60378983008
"bglu","QR25","4.79095074455899","QR25",4.01,3.668571429,"0","1",0.1525,"0.1525",125,3927.00880701557
"bglu","AS147","7.88626241863652","AS147",4.45,3.592176656,"0.125","0.875",0.2517,"0.2202375",125,4475.99887543931
"lap","CO34","0.0399151172190784","CO34",4.15,4.812832168,"0.25","0.75",0.2916,"0.2187",125,22.8138530058747
"lap","QR25","0.0371784565916399","QR25",4.01,3.668571429,"0","1",0.1525,"0.1525",125,30.4741447472458
"lap","AS147","0.0104581673306773","AS147",4.45,3.592176656,"0.125","0.875",0.2517,"0.2202375",125,5.93573263560775
"nag","CO34","3.64214735821619","CO34",4.15,4.812832168,"0.25","0.75",0.2916,"0.2187",125,2081.70287963888
"nag","QR25","2.69234592445328","QR25",4.01,3.668571429,"0","1",0.1525,"0.1525",125,2206.84092168302
"nag","AS147","2.20283824157064","AS147",4.45,3.592176656,"0.125","0.875",0.2517,"0.2202375",125,1250.26292160204
"bxyl","CO34","0.718348170128586","CO34",4.15,4.812832168,"0.25","0.75",0.2916,"0.2187",125,410.578515162658
"bxyl","QR25","0.232606010703993","QR25",4.01,3.668571429,"0","1",0.1525,"0.1525",125,190.66066451147
"bxyl","AS147","0.373863636363636","AS147",4.45,3.592176656,"0.125","0.875",0.2517,"0.2202375",125,212.19344818868
"bcell","CO34","2.30656108597285","CO34",4.15,4.812832168,"0.25","0.75",0.2916,"0.2187",125,1318.33624026798
"bcell","QR25","0.86424957841484","QR25",4.01,3.668571429,"0","1",0.1525,"0.1525",125,708.401293782656
"bcell","AS147","-0.578659239339224","AS147",4.45,3.592176656,"0.125","0.875",0.2517,"0.2202375",125,-328.429104568491
"phos","AS184","5.84859154929577","AS184",4.88,3.303351955,"0.571428571","0.428571429",0.2806,"0.120257143",125,6079.25587972742
"phos","CO48","1.01322655017595","CO48",4.38,2.904387097,"0.5","0.5",0.2214,"0.1107",125,1144.11308737122
"phos","AS112","6.9048496009822","AS112",4.38,2.99483871,"0","1",0.191,"0.191",125,4518.88062891505
"bglu","AS184","13.3190271816881","AS184",4.88,3.303351955,"0.571428571","0.428571429",0.2806,"0.120257143",125,13844.3202306163
"bglu","CO48","4.40359127832407","CO48",4.38,2.904387097,"0.5","0.5",0.2214,"0.1107",125,4972.43820948969
"bglu","AS112","8.15295230374274","AS112",4.38,2.99483871,"0","1",0.191,"0.191",125,5335.70176946514
"lap","AS184","0.0577515400410678","AS184",4.88,3.303351955,"0.571428571","0.428571429",0.2806,"0.120257143",125,60.0292200949217
"lap","CO48","0.0726452905811623","CO48",4.38,2.904387097,"0.5","0.5",0.2214,"0.1107",125,82.0294609091715
"lap","AS112","0.0247458533975388","AS112",4.38,2.99483871,"0","1",0.191,"0.191",125,16.1949302339914
"nag","AS184","3.18305044790193","AS184",4.88,3.303351955,"0.571428571","0.428571429",0.2806,"0.120257143",125,3308.58771514089
"nag","CO48","1.53396436525612","CO48",4.38,2.904387097,"0.5","0.5",0.2214,"0.1107",125,1732.1187502892
"nag","AS112","2.79366028708134","AS112",4.38,2.99483871,"0","1",0.191,"0.191",125,1828.31170620507
"bxyl","AS184","0.52019068984857","AS184",4.88,3.303351955,"0.571428571","0.428571429",0.2806,"0.120257143",125,540.706644187208
"bxyl","CO48","0.305604589585172","CO48",4.38,2.904387097,"0.5","0.5",0.2214,"0.1107",125,345.081966559589
"bxyl","AS112","0.279184756391703","AS112",4.38,2.99483871,"0","1",0.191,"0.191",125,182.712536905565
"bcell","AS184","3.31750780437045","AS184",4.88,3.303351955,"0.571428571","0.428571429",0.2806,"0.120257143",125,3448.3479750247
"bcell","CO48","0.719752186588921","CO48",4.38,2.904387097,"0.5","0.5",0.2214,"0.1107",125,812.728304639703
"bcell","AS112","2.27091359383599","AS112",4.38,2.99483871,"0","1",0.191,"0.191",125,1486.19999596596
"phos","AS153","7.16384759952161","AS153",3.95,3.415488722,"0.75","0.25",0.21,"0.0525",125,17056.779998861
"phos","CO82","4.28833455612619","CO82",3.98,2.374126394,"0.285714286","0.714285714",0.2103,"0.150214286",125,3568.51424581397
"phos","AS195","6.70030272452068","AS195",4.12,3.532042254,"0.285714286","0.714285714",0.2025,"0.144642857",125,5790.38507629232
"bglu","AS153","9.5255231240837","AS153",3.95,3.415488722,"0.75","0.25",0.21,"0.0525",125,22679.8169621041
"bglu","CO82","14.8463687150838","CO82",3.98,2.374126394,"0.285714286","0.714285714",0.2103,"0.150214286",125,12354.3248701756
"bglu","AS195","9.93521790341578","AS195",4.12,3.532042254,"0.285714286","0.714285714",0.2025,"0.144642857",125,8585.99078920968
"lap","AS153","0.117433414043584","AS153",3.95,3.415488722,"0.75","0.25",0.21,"0.0525",125,279.603366770438
"lap","CO82","0.105069324090121","CO82",3.98,2.374126394,"0.285714286","0.714285714",0.2103,"0.150214286",125,87.4328658145413
"lap","AS195","0.0892374256354786","AS195",4.12,3.532042254,"0.285714286","0.714285714",0.2025,"0.144642857",125,77.1187629710247
"nag","AS153","2.54336846728151","AS153",3.95,3.415488722,"0.75","0.25",0.21,"0.0525",125,6055.63920781312
"nag","CO82","3.40493910690122","CO82",3.98,2.374126394,"0.285714286","0.714285714",0.2103,"0.150214286",125,2833.40153387709
"nag","AS195","5.03321410321921","AS195",4.12,3.532042254,"0.285714286","0.714285714",0.2025,"0.144642857",125,4349.69120460889
"bxyl","AS153","0.438711367207962","AS153",3.95,3.415488722,"0.75","0.25",0.21,"0.0525",125,1044.55087430467
"bxyl","CO82","1.29094827586207","CO82",3.98,2.374126394,"0.285714286","0.714285714",0.2103,"0.150214286",125,1074.25557701455
"bxyl","AS195","0.525456919060052","AS195",4.12,3.532042254,"0.285714286","0.714285714",0.2025,"0.144642857",125,454.098572475698
"bcell","AS153","2.20330739299611","AS153",3.95,3.415488722,"0.75","0.25",0.21,"0.0525",125,5245.96998332407
"bcell","CO82","4.14647312859885","CO82",3.98,2.374126394,"0.285714286","0.714285714",0.2103,"0.150214286",125,3450.46503150077
"bcell","AS195","2.8044794188862","AS195",4.12,3.532042254,"0.285714286","0.714285714",0.2025,"0.144642857",125,2423.62419155462
"phos","QR70","10.0531443755536","QR70",4.24,4.335204082,"0","1",0.2162,"0.2162",125,5812.41002286864
"phos","QR67","4.54205303400032","QR67",3.59,3.704608696,"0.285714286","0.714285714",0.18,"0.128571429",125,4415.88487944736
"phos","AS130","6.09148382298252","AS130",4.14,3.107727273,"0","1",0.2516,"0.2516",125,3026.37312350085
"bglu","QR70","4.53030767658182","QR70",4.24,4.335204082,"0","1",0.2162,"0.2162",125,2619.28057156673
"bglu","QR67","4.2373572593801","QR67",3.59,3.704608696,"0.285714286","0.714285714",0.18,"0.128571429",125,4119.65287733181
"bglu","AS130","10.6477522995207","AS130",4.14,3.107727273,"0","1",0.2516,"0.2516",125,5290.02002162197
"lap","QR70","0.136915673693859","QR70",4.24,4.335204082,"0","1",0.2162,"0.2162",125,79.1603108775781
"lap","QR67","0.149097018059639","QR67",3.59,3.704608696,"0.285714286","0.714285714",0.18,"0.128571429",125,144.955433741464
"lap","AS130","0.0942298743601675","AS130",4.14,3.107727273,"0","1",0.2516,"0.2516",125,46.8153191376031
"nag","QR70","1.90807962529274","QR70",4.24,4.335204082,"0","1",0.2162,"0.2162",125,1103.19127271782
"nag","QR67","1.49725274725275","QR67",3.59,3.704608696,"0.285714286","0.714285714",0.18,"0.128571429",125,1455.66238831019
"nag","AS130","3.6384239888424","AS130",4.14,3.107727273,"0","1",0.2516,"0.2516",125,1807.64307871741
"bxyl","QR70","0.229787714543812","QR70",4.24,4.335204082,"0","1",0.2162,"0.2162",125,132.855986669642
"bxyl","QR67","0.150784753363229","QR67",3.59,3.704608696,"0.285714286","0.714285714",0.18,"0.128571429",125,146.596287503374
"bxyl","AS130","0.402305542617606","AS130",4.14,3.107727273,"0","1",0.2516,"0.2516",125,199.87358039428
"bcell","QR70","1.07586512866016","QR70",4.24,4.335204082,"0","1",0.2162,"0.2162",125,622.031179845143
"bcell","QR67","0.5191647597254","QR67",3.59,3.704608696,"0.285714286","0.714285714",0.18,"0.128571429",125,504.743514717216
"bcell","AS130","2.11115120894984","AS130",4.14,3.107727273,"0","1",0.2516,"0.2516",125,1048.86288202993
"phos","QR72","3.60845641471184","QR72",4.49,3.58659375,"0","1",0.2628,"0.2628",125,1716.3510343949
"phos","CO67","2.87240829346092","CO67",4.18,3.189690722,"0","1",0.3118,"0.3118",125,1151.54277319633
"phos","QR136","2.52337929941354","QR136",4.19,4.072724138,"0.333333333","0.666666667",0.1616,"0.107733333",125,2927.80705509865
"bglu","QR72","5.07637017070979","QR72",4.49,3.58659375,"0","1",0.2628,"0.2628",125,2414.55963218692
"bglu","CO67","13.305531167691","CO67",4.18,3.189690722,"0","1",0.3118,"0.3118",125,5334.16098768882
"bglu","QR136","3.42725246736708","QR136",4.19,4.072724138,"0.333333333","0.666666667",0.1616,"0.107733333",125,3976.54603725
"lap","QR72","0.138888888888889","QR72",4.49,3.58659375,"0","1",0.2628,"0.2628",125,66.0620666328429
"lap","CO67","0.238683662851197","CO67",4.18,3.189690722,"0","1",0.3118,"0.3118",125,95.687805825528
"lap","QR136","0.0890525923162999","QR136",4.19,4.072724138,"0.333333333","0.666666667",0.1616,"0.107733333",125,103.32525439956
"nag","QR72","1.68005121042831","QR72",4.49,3.58659375,"0","1",0.2628,"0.2628",125,799.111116071304
"nag","CO67","4.89678423236515","CO67",4.18,3.189690722,"0","1",0.3118,"0.3118",125,1963.11106172432
"nag","QR136","1.74114671163575","QR136",4.19,4.072724138,"0.333333333","0.666666667",0.1616,"0.107733333",125,2020.2042663478
"bxyl","QR72","0.174595141700405","QR72",4.49,3.58659375,"0","1",0.2628,"0.2628",125,83.0456343704362
"bxyl","CO67","1.10042735042735","CO67",4.18,3.189690722,"0","1",0.3118,"0.3118",125,441.159136637007
"bxyl","QR136","0.192488262910798","QR136",4.19,4.072724138,"0.333333333","0.666666667",0.1616,"0.107733333",125,223.338795838144
"bcell","QR72","0.80640243902439","QR72",4.49,3.58659375,"0","1",0.2628,"0.2628",125,383.562803949957
"bcell","CO67","5.07115610328638","CO67",4.18,3.189690722,"0","1",0.3118,"0.3118",125,2033.01639804618
"bcell","QR136","0.536349771225216","QR136",4.19,4.072724138,"0.333333333","0.666666667",0.1616,"0.107733333",125,622.311772375519
"phos","QR110","3.78477189635988","QR110",5.45,4.189661836,"0","1",0.2368,"0.2368",125,1997.87367839943
"phos","QR96","4.66107617051013","QR96",4.3,3.717275748,"0.363636364","0.636363636",0.2629,"0.1673",125,3482.57334915581
"phos","CO121","3.45205057045945","CO121",4.5,3.373021807,"0","1",0.1754,"0.1754",125,2460.12725944944
"bglu","QR110","3.30968218773097","QR110",5.45,4.189661836,"0","1",0.2368,"0.2368",125,1747.08730348974
"bglu","QR96","4.28219346888478","QR96",4.3,3.717275748,"0.363636364","0.636363636",0.2629,"0.1673",125,3199.48705087028
"bglu","CO121","13.5599384529305","CO121",4.5,3.373021807,"0","1",0.1754,"0.1754",125,9663.58213578285
"lap","QR110","0.128171247357294","QR110",5.45,4.189661836,"0","1",0.2368,"0.2368",125,67.6579641877608
"lap","QR96","0.100018436578171","QR96",4.3,3.717275748,"0.363636364","0.636363636",0.2629,"0.1673",125,74.7298539884721
"lap","CO121","0.145464601769911","CO121",4.5,3.373021807,"0","1",0.1754,"0.1754",125,103.66633535484
"nag","QR110","1.81412495149399","QR110",5.45,4.189661836,"0","1",0.2368,"0.2368",125,957.625079969378
"nag","QR96","1.72674232736573","QR96",4.3,3.717275748,"0.363636364","0.636363636",0.2629,"0.1673",125,1290.15415971737
"nag","CO121","4.88769327204346","CO121",4.5,3.373021807,"0","1",0.1754,"0.1754",125,3483.24777084055
"bxyl","QR110","0.20824434002563","QR110",5.45,4.189661836,"0","1",0.2368,"0.2368",125,109.926277462854
"bxyl","QR96","0.226089471654454","QR96",4.3,3.717275748,"0.363636364","0.636363636",0.2629,"0.1673",125,168.92518802634
"bxyl","CO121","1.01126498553121","CO121",4.5,3.373021807,"0","1",0.1754,"0.1754",125,720.684852858616
"bcell","QR110","0.538628944504897","QR110",5.45,4.189661836,"0","1",0.2368,"0.2368",125,284.326934388142
"bcell","QR96","0.928603536110279","QR96",4.3,3.717275748,"0.363636364","0.636363636",0.2629,"0.1673",125,693.816150710011
"bcell","CO121","4.15086887835703","CO121",4.5,3.373021807,"0","1",0.1754,"0.1754",125,2958.14486770028
"phos","QR59","6.05517909002904","QR59",4.1,3.793392857,"0","1",0.2786,"0.2786",125,2716.78889538274
"phos","AS178","12.1487901769592","AS178",3.74,2.698340081,"0","1",0.1787,"0.1787",125,8498.03453900336
"phos","CO108","2.50565793727772","CO108",4.7,3.155321637,"0","1",0.2364,"0.2364",125,1324.90373164008
"bglu","QR59","6.96223316912972","QR59",4.1,3.793392857,"0","1",0.2786,"0.2786",125,3123.75860065045
"bglu","AS178","11.3925030978934","AS178",3.74,2.698340081,"0","1",0.1787,"0.1787",125,7969.01447810115
"bglu","CO108","7.28197674418605","CO108",4.7,3.155321637,"0","1",0.2364,"0.2364",125,3850.45301617283
"lap","QR59","0.0798888502952414","QR59",4.1,3.793392857,"0","1",0.2786,"0.2786",125,35.8438847340459
"lap","AS178","0.0369220890410959","AS178",3.74,2.698340081,"0","1",0.1787,"0.1787",125,25.8268669845383
"lap","CO108","0.0808557653676175","CO108",4.7,3.155321637,"0","1",0.2364,"0.2364",125,42.7536830412529
"nag","QR59","3.28407305577376","QR59",4.1,3.793392857,"0","1",0.2786,"0.2786",125,1473.47139975492
"nag","AS178","4.5906432748538","AS178",3.74,2.698340081,"0","1",0.1787,"0.1787",125,3211.13827284121
"nag","CO108","3.22698538127222","CO108",4.7,3.155321637,"0","1",0.2364,"0.2364",125,1706.31629720401
"bxyl","QR59","0.291705175600739","QR59",4.1,3.793392857,"0","1",0.2786,"0.2786",125,130.879924443978
"bxyl","AS178","0.372657580919932","AS178",3.74,2.698340081,"0","1",0.1787,"0.1787",125,260.672622355856
"bxyl","CO108","0.552647175029632","CO108",4.7,3.155321637,"0","1",0.2364,"0.2364",125,292.220375967445
"bcell","QR59","2.0078903654485","QR59",4.1,3.793392857,"0","1",0.2786,"0.2786",125,900.88404767072
"bcell","AS178","3.55321507760532","AS178",3.74,2.698340081,"0","1",0.1787,"0.1787",125,2485.46102238761
"bcell","CO108","1.55493570347958","CO108",4.7,3.155321637,"0","1",0.2364,"0.2364",125,822.195274682519
"phos","QR183","5.44488711819389","QR183",4.45,3.201550633,"0.285714286","0.714285714",0.1943,"0.138785714",125,4904.04141865953
"phos","AS9","11.9222047793476","AS9",3.78,2.34304,"0.142857143","0.857142857",0.2356,"0.201942857",125,7379.68957930733
"phos","AS4","12.8020483277324","AS4",4.17,2.630833333,"0","1",0.2494,"0.2494",125,6416.4235804593
"bglu","QR183","4.86564299424184","QR183",4.45,3.201550633,"0.285714286","0.714285714",0.1943,"0.138785714",125,4382.33415205999
"bglu","AS9","14.987611968744","AS9",3.78,2.34304,"0.142857143","0.857142857",0.2356,"0.201942857",125,9277.13673028306
"bglu","AS4","17.0420236638107","AS4",4.17,2.630833333,"0","1",0.2494,"0.2494",125,8541.51145940793
"lap","QR183","0.0892857142857143","QR183",4.45,3.201550633,"0.285714286","0.714285714",0.1943,"0.138785714",125,80.416881277235
"lap","AS9","0.100284679089027","AS9",3.78,2.34304,"0.142857143","0.857142857",0.2356,"0.201942857",125,62.0749110533203
"lap","AS4","0.0333140208574739","AS4",4.17,2.630833333,"0","1",0.2494,"0.2494",125,16.6970834289665
"nag","QR183","1.67336152219873","QR183",4.45,3.201550633,"0.285714286","0.714285714",0.1943,"0.138785714",125,1507.14496648294
"nag","AS9","5.25835866261398","AS9",3.78,2.34304,"0.142857143","0.857142857",0.2356,"0.201942857",125,3254.8555694978
"nag","AS4","7.31708799222168","AS4",4.17,2.630833333,"0","1",0.2494,"0.2494",125,3667.34562561231
"bxyl","QR183","0.217937971500419","QR183",4.45,3.201550633,"0.285714286","0.714285714",0.1943,"0.138785714",125,196.289990175447
"bxyl","AS9","0.545622019939315","AS9",3.78,2.34304,"0.142857143","0.857142857",0.2356,"0.201942857",125,337.732928540346
"bxyl","AS4","0.52158273381295","AS4",4.17,2.630833333,"0","1",0.2494,"0.2494",125,261.418771959177
"bcell","QR183","0.729605515128303","QR183",4.45,3.201550633,"0.285714286","0.714285714",0.1943,"0.138785714",125,657.133121000032
"bcell","AS9","3.69209984559959","AS9",3.78,2.34304,"0.142857143","0.857142857",0.2356,"0.201942857",125,2285.36174815012
"bcell","AS4","4.49841605068638","AS4",4.17,2.630833333,"0","1",0.2494,"0.2494",125,2254.61911121009
"phos","AS148","2.5593395252838","AS148",4.66,1.846309524,"0.111111111","0.888888889",0.2501,"0.222311111",125,1439.05286254665
"phos","QR198","3.39678682327528","QR198",4.09,2.827304965,"0","1",0.268,"0.268",125,1584.32221234854
"phos","AS84","1.33096366508689","AS84",4.54,2.060092593,"0.142857143","0.857142857",0.2741,"0.234942857",125,708.131586804792
"bglu","AS148","1.99341795956747","AS148",4.66,1.846309524,"0.111111111","0.888888889",0.2501,"0.222311111",125,1120.84926311188
"bglu","QR198","5.49276672694394","QR198",4.09,2.827304965,"0","1",0.268,"0.268",125,2561.92477935818
"bglu","AS84","3.72338905557937","AS84",4.54,2.060092593,"0.142857143","0.857142857",0.2741,"0.234942857",125,1981.00779862152
"lap","AS148","0.0682979559748428","AS148",4.66,1.846309524,"0.111111111","0.888888889",0.2501,"0.222311111",125,38.4022393593065
"lap","QR198","0.0502353367125271","QR198",4.09,2.827304965,"0","1",0.268,"0.268",125,23.4306607800966
"lap","AS84","0.0447672105053721","AS84",4.54,2.060092593,"0.142857143","0.857142857",0.2741,"0.234942857",125,23.8181376723937
"nag","AS148","1.17132867132867","AS148",4.66,1.846309524,"0.111111111","0.888888889",0.2501,"0.222311111",125,658.60893437793
"nag","QR198","1.55509065550907","QR198",4.09,2.827304965,"0","1",0.268,"0.268",125,725.32213409938
"nag","AS84","0.878298774740811","AS84",4.54,2.060092593,"0.142857143","0.857142857",0.2741,"0.234942857",125,467.293827292657
"bxyl","AS148","0.19331983805668","AS148",4.66,1.846309524,"0.111111111","0.888888889",0.2501,"0.222311111",125,108.698929389476
"bxyl","QR198","0.261470985155196","QR198",4.09,2.827304965,"0","1",0.268,"0.268",125,121.954750538804
"bxyl","AS84","0.26709935097354","AS84",4.54,2.060092593,"0.142857143","0.857142857",0.2741,"0.234942857",125,142.108678246355
"bcell","AS148","0.397168928404305","AS148",4.66,1.846309524,"0.111111111","0.888888889",0.2501,"0.222311111",125,223.318195061056
"bcell","QR198","0.87516156828953","QR198",4.09,2.827304965,"0","1",0.268,"0.268",125,408.191029985788
"bcell","AS84","0.906365313653136","AS84",4.54,2.060092593,"0.142857143","0.857142857",0.2741,"0.234942857",125,482.226468398833
"phos","CO41","4.92457420924574","CO41",4.06,3.686546763,"0.444444444","0.555555556",0.2993,"0.166277778",125,3702.06881256085
"phos","AS198","6.26390487149981","AS198",4.44,2.917714286,"0","1",0.2068,"0.2068",125,3786.20942426246
"phos","CO187","2.49383932971907","CO187",4.65,3.33125,"0","1",0.2014,"0.2014",125,1547.81487693587
"bglu","CO41","15.8886509635974","CO41",4.06,3.686546763,"0.444444444","0.555555556",0.2993,"0.166277778",125,11944.358376317
"bglu","AS198","5.6961506961507","AS198",4.44,2.917714286,"0","1",0.2068,"0.2068",125,3443.03112678355
"bglu","CO187","8.80680152447962","CO187",4.65,3.33125,"0","1",0.2014,"0.2014",125,5465.98902959261
"lap","CO41","0.0368227248816412","CO41",4.06,3.686546763,"0.444444444","0.555555556",0.2993,"0.166277778",125,27.6816341038978
"lap","AS198","-0.0141277641277641","AS198",4.44,2.917714286,"0","1",0.2068,"0.2068",125,-8.53950926484774
"lap","CO187","0.0252836704489393","CO187",4.65,3.33125,"0","1",0.2014,"0.2014",125,15.6924469022712
"nag","CO41","5.61938127974617","CO41",4.06,3.686546763,"0.444444444","0.555555556",0.2993,"0.166277778",125,4224.39287087581
"nag","AS198","4.24061213991769","AS198",4.44,2.917714286,"0","1",0.2068,"0.2068",125,2563.23267644928
"nag","CO187","4.54468802698145","CO187",4.65,3.33125,"0","1",0.2014,"0.2014",125,2820.68522032116
"bxyl","CO41","1.4666087388282","CO41",4.06,3.686546763,"0.444444444","0.555555556",0.2993,"0.166277778",125,1102.52912059918
"bxyl","AS198","0.250882501260716","AS198",4.44,2.917714286,"0","1",0.2068,"0.2068",125,151.645612464166
"bxyl","CO187","0.548072170044488","CO187",4.65,3.33125,"0","1",0.2014,"0.2014",125,340.16395856783
"bcell","CO41","4.49808472284813","CO41",4.06,3.686546763,"0.444444444","0.555555556",0.2993,"0.166277778",125,3381.4535960182
"bcell","AS198","1.37829566854991","AS198",4.44,2.917714286,"0","1",0.2068,"0.2068",125,833.109083988098
"bcell","CO187","2.04656293543892","CO187",4.65,3.33125,"0","1",0.2014,"0.2014",125,1270.21036211452
"phos","QR98","0.193028899183763","QR98",3.42,5.138790698,"0.71875","0.28125",0.2028,"0.0570375",125,423.030679780327
"phos","CO114","2.45291429845091","CO114",2.82,1.89379085,"0.25","0.75",0.2602,"0.19515",125,1571.17236641744
"phos","CO62","1.50507525376269","CO62",3.19,2.994761905,"0.434782609","0.565217391",0.2804,"0.158486956",125,1187.06555711964
"bglu","QR98","0.619414483821263","QR98",3.42,5.138790698,"0.71875","0.28125",0.2028,"0.0570375",125,1357.47202240031
"bglu","CO114","4.58849235251275","CO114",2.82,1.89379085,"0.25","0.75",0.2602,"0.19515",125,2939.08042051803
"bglu","CO62","1.66425190765962","CO62",3.19,2.994761905,"0.434782609","0.565217391",0.2804,"0.158486956",125,1312.60952767275
"lap","QR98","-0.0281548904659056","QR98",3.42,5.138790698,"0.71875","0.28125",0.2028,"0.0570375",125,-61.7025870390217
"lap","CO114","-0.0539004312034496","CO114",2.82,1.89379085,"0.25","0.75",0.2602,"0.19515",125,-34.5250007708491
"lap","CO62","-0.0838815789473684","CO62",3.19,2.994761905,"0.434782609","0.565217391",0.2804,"0.158486956",125,-66.1581093678211
"nag","QR98","0.133212231304874","QR98",3.42,5.138790698,"0.71875","0.28125",0.2028,"0.0570375",125,291.94002039201
"nag","CO114","1.91070068545316","CO114",2.82,1.89379085,"0.25","0.75",0.2602,"0.19515",125,1223.86669578091
